,artist_uri,artist_name
3379,spotify:artist:72N7tHkeEBWSedHqPUGXhy,Tsuko G.
3380,spotify:artist:4kvAB828lg5b3M8aelIAQp,The OneUps
3381,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,PSY
3384,spotify:artist:0ZqF8SyE04SkNPoXkVN5Dr,Nicholas Fraser
3385,spotify:artist:3xgj17ZsWxxU86S4qlWvOi,Yello
3386,spotify:artist:1uYWNGwHu2d2au8iOXZROv,Randy Crenshaw
3388,spotify:artist:0Suv0tRrNrUlRzAy8aXjma,Haddaway
3391,spotify:artist:0JzoOfn4HXDNscG6Z5jUba,SMNM
3392,spotify:artist:5dCJGRjhOrGxfKKGJCpsCg,Love Thy Brother
3393,spotify:artist:7v4uoBQXCgUEbtHuvDfNce,Clear Six
3394,spotify:artist:0osLs0FpQ1UdGZP2ZxH8Fw,ODC
3395,spotify:artist:10w2mIhTgx7hHebnzSwSt2,Warner Newman
3396,spotify:artist:3GpCHMK7x6VoOgOx1kg7yy,Kevin Andreas
3397,spotify:artist:4ys2PrxCuTjrYcU4mxtOSF,Tropixx
3399,spotify:artist:4uiMn2g0pgTrhN096QJhbp,Borgeous
3400,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,JoJo
3404,spotify:artist:1BhWF9W2PngtPSyobKg0rP,Pia Mia
3405,spotify:artist:2rYFy6vVM1YiECVIAHaJBY,Steve James
3408,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen
3418,spotify:artist:0Ye4nfYAA91T1X56gnlXAA,Mako
3419,spotify:artist:45eNHdiiabvmbp4erw26rg,Illenium
3420,spotify:artist:58FAQGIDRMXK5AsxJu9YNp,BETSY
3421,spotify:artist:3AcBSoCVhxILXJnfLcJb66,Aaron Taos
3422,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,Au/Ra
3423,spotify:artist:5BKsn7SCN2XmbF7apdCpRS,Goldfrapp
3426,spotify:artist:7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
3428,spotify:artist:4l2MwXYwUDQKHcUXwCZjEz,José James
3430,spotify:artist:73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike
3431,spotify:artist:6VJZYivuYJGCrPuOAnI7Qo,ANOHNI
3433,spotify:artist:5KPJMJR9PCfMWSfco8i4W4,Alex Aiono
3434,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,Dave
3437,spotify:artist:1IELhvOMg5VQlU7syRm6CS,CAZZETTE
3440,spotify:artist:4vO1cl2ndGrUPSl6IYTHs6,SAINT WKND
3441,spotify:artist:0bp5rkeCxghGGOsHKWwmUC,Citizen Four
3443,spotify:artist:2woivlckW1wdml7zq1WW6e,Huntar
3444,spotify:artist:2x7EATekOPhFGRx3syMGEC,The Knocks
3445,spotify:artist:1xcMOgFUM1IYZE22YjCvsL,Tei Shi
3446,spotify:artist:71GNEpAyOatoAy5oo9Av1q,Rotana
3448,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,SoMo
3449,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man
3450,spotify:artist:41vaFCxAUS3rxOybvYy241,SiDizen King
3451,spotify:artist:5TrkbV9x6OdTBlzWPJeBz5,Youngr
3452,spotify:artist:5CM5PpBzdFwgJmlafK2AEy,Clement Bazin
3453,spotify:artist:1JIc2FMsvtccdSllBI6vZh,Whissell
3457,spotify:artist:1127FlmEDHXC26IBsg8zHP,Thomas Hayes
3459,spotify:artist:0sSB3cIRBuBGa1UXLsQtaw,BRKLYN
3460,spotify:artist:7us9kFadl2fztbHSvlNk6M,Ryos
3461,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo
3464,spotify:artist:3kkoYvxvV00UXPJCqMCljL,Caye
3465,spotify:artist:0WjtdWS6su0f3jrW9aqEHl,Berhana
3468,spotify:artist:20wkVLutqVOYrc0kxFs7rA,Daniel Caesar
3469,spotify:artist:1crlEwxm5dcQjCcgCJEyqg,Abhi//Dijon
3470,spotify:artist:3xsaixRLT6xSUDjtLehSyj,Tontario
3471,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,Masego
3503,spotify:artist:2wcrc3fjebDRLVdtRUa3pu,Cal Scruby
3504,spotify:artist:0k4uI5NGaU4lfh4Qbw9deq,CalenRaps
3533,spotify:artist:7EWU4FhUJM1sZQgQKdENeT,Hopsin
3541,spotify:artist:5bgfj5zUoWpyeVatGDjn6H,K CAMP
3555,spotify:artist:1URnnhqYAYcrqrcwql10ft,21 Savage
3563,spotify:artist:27w1NoOLMX7tJMYqcetPyG,Vic Mensa
3569,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
3588,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
3605,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,Tank
3611,spotify:artist:5kmRNFOl1XO1JHS76Zoe7j,NO1-NOAH
3623,spotify:artist:1Xfmvd48oOhEWkscWyEbh9,Lloyd
3625,spotify:artist:16QSVsPKl743hu4U5C18R8,Josh Garrels
3626,spotify:artist:5qptx2L43DbdfXq95c46Zy,Ethan Pierce
3628,spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
3631,spotify:artist:64P6kZ20gN4cXQsZCYhoe2,The Gospel Whiskey Runners
3632,spotify:artist:5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile
3637,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2
3640,spotify:artist:3M5AXf1LpxdF9OOc1Cf77C,Big Deal
3643,spotify:artist:46CitWgnWrvF9t70C2p1Me,Daughter
3651,spotify:artist:6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir
3652,spotify:artist:6l8GHpUQITXRWR0y5jG7cu,Nurses
3653,spotify:artist:58XGUNsRNu3cVOIOYk5chx,Ty Segall
3654,spotify:artist:3cAGUcRbwsFHwKbJv8FT4T,Jay Reatard
3655,spotify:artist:6eO95BjZhrWHREMfwC4vVN,Girls
3658,spotify:artist:2IG2KZZiXaYygnWGCC7uEj,Lilys
3659,spotify:artist:7eJA8CZoXCETi9axIfBFGT,As Cities Burn
3662,spotify:artist:0HowPCaKsP1sJL2T2eMEoe,My Epic
3664,spotify:artist:44TGR1CzjKBxSHsSEy7bi9,Woodkid
3666,spotify:artist:1YYxodrdAUSYhO8ueGQtXs,Lydia
3669,spotify:artist:6imbHAlhHrFwtsOgqpeBK2,The Middle East
3670,spotify:artist:6bUJpbekaIlq2fT5FMV2mQ,Wavves
3673,spotify:artist:55QZ8qtTKKPmGfz2hG4vTW,Nude Pop
3681,spotify:artist:5xfJLyvC5UElVSiMuLt1ss,Young Galaxy
3682,spotify:artist:053q0ukIDRgzwTr4vNSwab,Grimes
3684,spotify:artist:3cBPamn5cLIuCrws13XBLz,Young Man
3686,spotify:artist:648kpaANsUr1HABoE4mkPw,Houses
3687,spotify:artist:3P5NW1wQjcWpR0VsT1m0xr,7Horse
3688,spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz,Future Islands
3689,spotify:artist:3dBVyJ7JuOMt4GE9607Qin,T. Rex
3690,spotify:artist:3kGhAL9j1WyNjNkWTRQd8T,Atlas Sound
3695,spotify:artist:4ogwGU9VPWrnVBs1GEwZVV,Temples
3696,spotify:artist:3zunDAtRDg7kflREzWAhxl,Eels
3697,spotify:artist:7f8LNBVXN0h35veHrpxQFL,Norman Greenbaum
3698,spotify:artist:4Qz9OgdlxVjgUPFHT2oGzR,Hooded Fang
3700,spotify:artist:55tif8708yyDQlSjh3Trdu,Ben Folds
3701,spotify:artist:6F3VjQhDuKpin4vSQ9AewE,François Virot
3702,spotify:artist:4Kyd8cFh3zkTvVCyClVoHX,AJ Davila
3706,spotify:artist:7mV13SmoYvjilXojnMnWTk,The Globes
3707,spotify:artist:5LtAyeDVOVcydj65LvgICY,Bass Drum of Death
3708,spotify:artist:4I7NC3iBuwKVtfUyqccelL,Saint Rich
3710,spotify:artist:4csQIMQm6vI2A2SCVDuM2z,Hayden James
3712,spotify:artist:0pghUohLPptZWBasy2wmUx,THEY.
3714,spotify:artist:2exudSjTjUksRJhnF5JZYn,Pusher
3717,spotify:artist:0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine
3721,spotify:artist:0yNSzH5nZmHzeE2xn6Xshb,Calle 13
3722,spotify:artist:47bVt95bvBMpmJFWoyhH0C,Xtreme
3728,spotify:artist:5MP9bH9aUryiKQeUvABLIU,A.B. Quintanilla III
3731,spotify:artist:2gRP1Ezbtj3qrERnd0XasU,Camila
3738,spotify:artist:1qto4hHid1P71emI6Fd8xi,Aventura
3739,spotify:artist:7okwEbXzyT2VffBmyQBWLz,Maná
3743,spotify:artist:6GI52t8N5F02MxU0g5U69P,Santana
3747,spotify:artist:6eBYLQONaYZhZNAVK061t6,Nina Sky
3748,spotify:artist:4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.
3749,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,Celia Cruz
3751,spotify:artist:4S9JHkwPHHcx0H7AVNHspz,Young Boss
3755,spotify:artist:6p2442ymrT9lZEuCZJdYcH,Ivy Queen
3758,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
3759,spotify:artist:2M5YU0cTrgPPM1FHkao23k,Boy Wonder Chosen Few
3760,spotify:artist:5fJsY7afrbsyzJj9wdzJMh,"Tito ""El Bambino"""
3764,spotify:artist:1c22GXH30ijlOfXhfLz9Df,Elvis Crespo
3766,spotify:artist:3rs3EOlJ8jyPpdGiQ9Mhub,Monchy & Alexandra
3769,spotify:artist:2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas
3772,spotify:artist:33ScadVnbm2X8kkUqOkC6Z,Don Omar
3777,spotify:artist:45aid2ljdzWaaCDaP4UA0b,Megastylez
3778,spotify:artist:1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio
3779,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy
3780,spotify:artist:0UWZUmn7sybxMCqrw9tGa7,Juanes
3784,spotify:artist:3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y
3786,spotify:artist:7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz
3799,spotify:artist:1zvDryyqbfBiK0SojGrndv,Amandititita
3801,spotify:artist:7B7TGqQe7QTVm2U6q8jzk1,Lil Rob
3802,spotify:artist:63MoX25vZtzCSTvRFkAsnW,Los Apson
3803,spotify:artist:108moq3rq6bm1M4Ypz0J02,Intocable
3806,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Prince Royce
3808,spotify:artist:5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho
3809,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh
3810,spotify:artist:3Okcq0dqLVlEFHRZ5t22bA,Voltio
3811,spotify:artist:1MI8FuxN4qF0Hr1qmZZLYK,Ninel Conde
3813,spotify:artist:4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes
3814,spotify:artist:09xj0S68Y1OU1vHMCZAIvz,Café Tacvba
3815,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira
3817,spotify:artist:72R3RMGmSmzG57R7OUaDaN,Toby Love
3818,spotify:artist:4VsbQvC84B8Z3IsBY1HLQy,La Factoria
3819,spotify:artist:4gaipGwvI72oJZVL2P0WJd,Nigga
3820,spotify:artist:6ieK9Ddas29reReO60on3o,"Gotay ""El Autentiko"""
3821,spotify:artist:4SsVbpTthjScTS7U2hmr1X,Arcangel
3830,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto
3832,spotify:artist:21451j1KhjAiaYKflxBjr1,Zion & Lennox
3833,spotify:artist:1pgDilWYDWLoOgGjf1iHNu,Zion
3837,spotify:artist:26YAHs5On4KQDNsU2cYFdL,Casa De Leones
3839,spotify:artist:1UjxAZqzphB1tsMb1aWBj0,Omega
3841,spotify:artist:7wU2WGCJ8HxkekHHE2QLul,Fuego
3843,spotify:artist:2w1Cbkm6vXYqdfHkFpe4XO,Aniceto Molina Y La Luz Roja De San Marcos
3844,spotify:artist:061kEmfoGaZAVZITlkWQuM,Blanquito Man
3845,spotify:artist:2EliUhznUrwHp1yJvhlHQF,Grupo Sonador
3846,spotify:artist:2jSGzJw0ebJLu7OLVSOcBP,Plan B
3852,spotify:artist:0adUZVrjlyffZEwp9bCj4V,Magnate
3853,spotify:artist:1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel
3859,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,Romeo Santos
3866,spotify:artist:2aZtzjAzD8fq3OhZ9egqda,Alacranes Musical
3867,spotify:artist:7gR53ad9JjCweCv4f9MWEX,Eddy Lover
3868,spotify:artist:5YekZn3GGnPIURNA6RG124,Ana Torroja
3869,spotify:artist:0Y6XNv1dfyleQBqGJz0BGi,Los Primos De Durango
3870,spotify:artist:6Hf2g14O2TP25JUNZuvIgn,Alicia Villarreal
3872,spotify:artist:6ESzKdcEDKvhUek4ZaHruk,La Tropa Vallenata
3873,spotify:artist:3v6rMO9xp8triNTLIv2jUG,Soca Man
3874,spotify:artist:13or1Wf6ipcvSIiurZATvw,La Sonora Dinamita
3876,spotify:artist:2MRBDr0crHWE5JwPceFncq,Juan Gabriel
3877,spotify:artist:74cNhp7LsCkRB6i4ey3hIT,Kike Santander
3878,spotify:artist:2AZOALDIBORfbzKTuliwdJ,Cristian Castro
3879,spotify:artist:3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís
3880,spotify:artist:1KHgy3AlIpLFkeEyRwC6Qs,Impacto Mc
3881,spotify:artist:4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández
3883,spotify:artist:2nszmSgqreHSdJA3zWPyrW,Luis Miguel
3884,spotify:artist:4RjamFQJNT8nVbTKXJDJgv,Kalimba
3886,spotify:artist:0Rrl4hJQjRAbGtiEwAqS5N,Alexandre Pires
3888,spotify:artist:5uauFOWikyZurQoYq0Tdqi,S. Cotugno
3895,spotify:artist:6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo
3899,spotify:artist:3slJwKuB6Ij5V0mCOKT8Jn,Grupo Exterminador
3900,spotify:artist:1WwQf298ZQr1yX8L4wjXpy,Selena y los Dinos
3908,spotify:artist:44WCHvwXBOMz6nm7Mu2ReO,Grupo Bryndis
3909,spotify:artist:0fdpJLsenUo15X3dPPWJSR,Los Angeles De Charly
3910,spotify:artist:6cXU3B0U7wNEOOU8UjaWww,Johnny Balik
3911,spotify:artist:7xHn1vm2ppISEa5nEGszB1,The Bomb Digz
3912,spotify:artist:0h3YCmvRJ2jqt4jFiR6nGL,MIIA
3914,spotify:artist:6N8DrfpoyrWzINboclWsdW,Clinton Washington
3915,spotify:artist:6FSZmn4oKr0o1UpTZ8vXMq,Matthew Schuler
3916,spotify:artist:7FQUixYWw0XrExNd8R0EEE,Javon J
3917,spotify:artist:0QGDb8TBWIT06W4BoyAggg,Finding Hope
3919,spotify:artist:0OsZ6gIVCVR1ssJ4dePlIJ,George Nozuka
3922,spotify:artist:08p7B5OtcUuVblvkQIlBhJ,Tyrese
3923,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels
3931,spotify:artist:5fdok8zKLIq2P82BqLIhZ5,A Summer High
3932,spotify:artist:5PxCTrv3Y1xVACfngpt7D2,Lostboycrow
3933,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship
3934,spotify:artist:6piIAIurGAryW5h1rqQC16,Passion
3935,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,Chris Tomlin
3936,spotify:artist:44LPOpECjnIlnwH91wo2ir,All Sons & Daughters
3937,spotify:artist:0Onvkz1Nbs4wHXXUwOIGk8,Jesus Culture
3938,spotify:artist:5sM4cZ9MHihs0tbmkiE9n8,Jamie Berry
3939,spotify:artist:29noXXNLw1uvxcnd6PLMkS,Junior Prom
3940,spotify:artist:12Na60zr4c70kpEDMLICoh,Dylan Gardner
3942,spotify:artist:6BNaPZdAIZAJnbgJRiZz2w,Kill Paris
3945,spotify:artist:7KnaZr690xW0sCihF9Z8oP,lostprophets
3947,spotify:artist:2pqd3HsfsvcBGtHvPOg6eg,Highly Suspect
3948,spotify:artist:1AorvDJVBFNYvHPmdA1fU9,WE ARE TWIN
3949,spotify:artist:6Xa4nbrSTfbioA4lLShbjh,Grizfolk
3950,spotify:artist:1zQfSKetozOFtnWvzH8uH3,David P.
3953,spotify:artist:0ZxZlO7oWCSYMXhehpyMvE,COIN
3954,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted
3957,spotify:artist:5WdqBAQhGFCrZvBKXiPIu7,The Him
3960,spotify:artist:0rlKkLkpsCnJbZethGBfAk,Captain Cuts
3961,spotify:artist:4j0qbafzqnGf4ARF8tY4VL,Common Kings
3962,spotify:artist:4l1cKWYW591xnwEGxpUg3J,Miike Snow
3963,spotify:artist:6zg9H7xs8aqRSsmouYUuXu,The Wild Wild
3965,spotify:artist:6hlAj6UPRPKivwn6WjMXEA,Old Daisy
3966,spotify:artist:1buXx0RSkvGYCCiAl03JIp,Paris Jones
3969,spotify:artist:6FBUHxCdl6ePwkYY6JMclM,Ojivolta
3970,spotify:artist:4wYk01oPJNfaEssVFL46oQ,Coast Modern
3975,spotify:artist:2Yhge9MsE7qKcV0eWsuuHM,Healy
3988,spotify:artist:53KwLdlmrlCelAZMaLVZqU,James Blake
3998,spotify:artist:3IsdItywdrEtkWTh9sktVT,Hysee
3999,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi
4000,spotify:artist:0yyaMSLZPLTbtS2ifp0HTq,Ishome
4002,spotify:artist:3svoiw5roZvtF08ukl162x,Ujo
4003,spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit
4004,spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM,Chrome Sparks
4006,spotify:artist:6nB0iY1cjSY1KyhYyuIIKH,FKA twigs
4007,spotify:artist:30dFzY3dddH5mai3xo749h,Vicktor Taiwò
4008,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds
4009,spotify:artist:10LLaI6A4jACT6M5ddEEFg,Rakesh Chaurasia
4010,spotify:artist:7LMhvR9aBBoHhoh0SdA12W,Rakesh Chaurasia & Abhijit Pohankar
4011,spotify:artist:1bs286UUnvo0aH5N0nmZEX,Ben Leinbach
4012,spotify:artist:4dkPtsX0xVdn8gZmdMdFuk,MC YOGI
4013,spotify:artist:7jocoSCuCtpCxCI6IbP8ye,Digital Underground
4014,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature
4016,spotify:artist:1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes
4017,spotify:artist:0NnCgUxhtWt1yBtpDyvFQf,Black Sheep
4018,spotify:artist:1SLtdFap7Mjk5jYavPFPQB,Luke
4020,spotify:artist:6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim
4021,spotify:artist:20qISvAhX20dpIbOOzGK3q,Nas
4023,spotify:artist:0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron
4024,spotify:artist:0gqIrDRL7CEPBWMmkuZPdQ,Digable Planets
4025,spotify:artist:6Mo9PoU6svvhgEum7wh2Nd,Public Enemy
4026,spotify:artist:10Khz9BDdDT2mzm3330Cvu,Onyx
4028,spotify:artist:0Pn30Vf7efqPb1kyXa6B9S,AMG
4033,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,Jay Chou
4051,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,JJ Lin
4055,spotify:artist:16s0YTFcyjP4kgFwt7ktrY,Mayday
4056,spotify:artist:2F5W6Rsxwzg0plQ0w8dSyt,Leehom Wang
4061,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,Mario
4062,spotify:artist:6If57j6e3TXXk0HiLcIZca,Sevyn Streeter
4068,spotify:artist:3kHVioJpVxlazAAKQ64pC1,Yuna
4069,spotify:artist:26SQFo2qNNGOxh2PUAsTeO,Michael Wong
4071,spotify:artist:3iRqbMhzyOyoCkmmMRxLWR,Hu Xia
4072,spotify:artist:75CM5fojYdKYD0xYSFh22Z,Yisa Yu
4073,spotify:artist:7ya3wFqG9X35S7L7XSrE2i,Sam Lee
4074,spotify:artist:0zjNCSqeDIxn63crtDx7G2,Richie Jen
4078,spotify:artist:6cP65fCRmCJQejKYSnVb47,Vivian Hsu
4079,spotify:artist:3aIDSTKS9yH745GUQBxDcS,Fish Leong
4081,spotify:artist:6z1cicLMt9XArxN10q7m8a,Travis Porter
4094,spotify:artist:437mSjajddCHbTUb4VBuUR,The MegaStars Of Hip Hop & R&B Karaoke
4099,spotify:artist:76RrKpsvOmSKG8CIjROdSG,MiMS
4103,spotify:artist:6vdMPayKk8YJxxeNP5oMCb,Chamillionaire
4104,spotify:artist:68DWke2VjdDmA75aJX5C57,Yelawolf
4114,spotify:artist:2k7eX9JBghoFsvRljRzi01,Daryl Coley
4119,spotify:artist:5uJcbsnC2bQYo7gwvdXHLT,Rev. James Cleveland
4120,spotify:artist:5g1lWbZIQ0LCWbKmRJDSSn,James Cleveland
4130,spotify:artist:1FQJqgKQDNLWfeLBQoQLmD,William Murphy
4137,spotify:artist:7xbASS1kd4OAMYms7T3uo3,3 Winans Brothers
4139,spotify:artist:28AyklUmMECPwdfo8NEsV0,Jimmy Buffett
4161,spotify:artist:4ogvuDRerGhZfSf7TtzHlr,Israel Kamakawiwo'ole
4163,spotify:artist:0oea1hwGMfUxZbLxJc1XUN,Peter Tosh
4167,spotify:artist:13vQloYd6mP7V1mVwKJwS2,Dave Matthews
4173,spotify:artist:3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks
4181,spotify:artist:0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley
4184,spotify:artist:47o525DpsBhqiqlOgg98tx,Ziggy Marley
4185,spotify:artist:6YSMesXhV7IroH2w65qSW0,June Summers
4187,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,Damian Marley
4193,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF
4197,spotify:artist:70eNABm9r2VXOGYW4r209H,Rob Bailey & The Hustle Standard
4201,spotify:artist:77IURH5NC56Jn09QHi76is,Bad Meets Evil
4204,spotify:artist:5Qi4Bb7a8C0a00NZcA77L0,D12
4206,spotify:artist:7Hjbimq43OgxaBRpFXic4x,Saba
4209,spotify:artist:3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe
4215,spotify:artist:3F2Y683ovlWT53WKCeq0oj,Goodie Mob
4217,spotify:artist:405hXhq95nLkAhbaJiFbae,Frontlynaz
4218,spotify:artist:6cwlhbT6PnscdmUYCLUJsa,Bone Crusher
4235,spotify:artist:1hCkSJcXREhrodeIHQdav8,Ramin Djawadi
4240,spotify:artist:3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan
4241,spotify:artist:2oSONSC9zQ4UonDKnLqksx,Atif Aslam
4242,spotify:artist:7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan
4243,spotify:artist:2j9QVMZlqIj4Cb9UISBrXK,Clinton Cerejo
4244,spotify:artist:7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi
4246,spotify:artist:5fvTHKKzW44A9867nPDocM,Ajay-Atul
4247,spotify:artist:7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr
4249,spotify:artist:3f5fB1YUbkUnW7cf7I0R48,Geto Boys
4251,spotify:artist:47YaDSaB6ujYPQoH8yOSYL,Prokumar & Arijit Singh & Alka Yagnik
4265,spotify:artist:1Zatb2YN4erBOoSivOXc0o,O.T. Genasis
4266,spotify:artist:3vskr7Z0TqgoYUi1iLnhy8,Jasmine V
4268,spotify:artist:3HiuzBlSW7pGDXlSFMhO2g,Young Dolph
4269,spotify:artist:6qbmEw8JjPrPV4HknWp0O1,Kilo Ali
4270,spotify:artist:5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins
4278,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,Jidenna
4280,spotify:artist:5WId4o5jdGVhptNU0uqKxu,St. Lucia
4281,spotify:artist:0z9hynUsIjf0ddI4uHqPWX,Dustin Tebbutt
4282,spotify:artist:23IZADrJHPStZ6aMxJVq3s,Jarryd James
4284,spotify:artist:251UrhgNbMr15NLzQ2KyKq,Rayland Baxter
4291,spotify:artist:0syIRg9MPSpJIC0QCPUaHB,Beta Radio
4292,spotify:artist:5Rr15NSbi1Xjno1AEP9u21,Dan Croll
4293,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,Kodaline
4295,spotify:artist:1BUmRvt0z7Dl36FS3zS6kv,Katja Petri
4296,spotify:artist:4DkYxtaASIKQnk4Gj0TB7k,City of the Sun
4299,spotify:artist:21R50WhyQI5HxWOTr6MyY1,Cary Brothers
4300,spotify:artist:2pZCKLhbrrDD4PwEzrDig3,Remy Zero
4302,spotify:artist:14rP13jdQNgQvuPA2AkBgm,Glades
4306,spotify:artist:2wTLheTmMcFCA4hdY8hZJP,SISTAR
4325,spotify:artist:4zmCovcjfUoYP3VilaMGxb,Yu Jae Seok
4327,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN
4331,spotify:artist:7kAYwEKDbUNlUJh4yxjW3o,Agust D
4338,spotify:artist:5r6waWb7zJbYnwwdy08EPO,24K
4350,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,TWICE
4355,spotify:artist:6RKnXXyprPjhBdCvL802Ku,I.O.I
4356,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,Red Velvet
4357,spotify:artist:6nfDaffa50mKtEOwR8g4df,GOT7
4362,spotify:artist:6ZNeppgfBLPUyugks9Yn1u,Philip Bailey
4364,spotify:artist:7hiRmH8QebrJgMZYAbFtoO,Clarence Clemons
4365,spotify:artist:1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam
4366,spotify:artist:55vs7NT1KxcFjbMC4y202E,REO Speedwagon
4367,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler
4370,spotify:artist:5jNGQ7VOU87x5402JjhTtd,Deniece Williams
4371,spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics
4372,spotify:artist:1JpHKf8Ztyd8HXU8p6m9cc,Terence Trent D'Arby
4373,spotify:artist:1L0y9srZMyh9XUnYGv37IP,'Til Tuesday
4374,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money
4375,spotify:artist:6zdcmro5vDQSUjeioajL2r,Gregory Abbott
4377,spotify:artist:5rOhfAsK4uxq9OdREiQRKa,Dan Hill
4378,spotify:artist:19y5MFBH7gohEdGwKM7QsP,Luther Vandross
4379,spotify:artist:4mITrNyXdPhy8phBHPgAHk,Basia
4381,spotify:artist:5fhMbh4PVSLSODF2fhWwqt,Bad English
4382,spotify:artist:55qiaow2sDYtjqu1mwRua6,New Kids On The Block
4383,spotify:artist:51l0uqRxGaczYr4271pVIC,The Bangles
4384,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Warrant
4385,spotify:artist:6YHEMoNPbcheiWS2haGzkn,Michael Bolton
4386,spotify:artist:1DpIDwg8FGD50N9Tfunfsf,The Manhattans
4387,spotify:artist:2gF5ozMajrL8gjPlA4Ej5x,Champaign
4388,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder
4389,spotify:artist:7dXeJ8kAqTqtvNWQNV3sdU,Surface
4390,spotify:artist:00f43SIUld0KU349dnwsmC,Randy Meisner
4391,spotify:artist:4qzZ6bMrjK27yHGVjs4Pvq,Bertie Higgins
4392,spotify:artist:2CLVPk9FcywjClBcTvWPkT,Loverboy
