,artist_uri,artist_name
28506,spotify:artist:3S16Nh2s6Wc4PCFjFESk2g,The Rance Allen Group
28546,spotify:artist:3qfrrrSO7utFdJkM2tvMRb,CeCe Winans
28566,spotify:artist:47opbYEKDjXnRk9uLscp11,Yolanda Adams
28606,spotify:artist:6sj6FGLblnVfktDZPaydWP,J Moss
28706,spotify:artist:5yoZYhT8x7DXiFl0srkXLQ,Kurt Carr & The Kurt Carr Singers
28796,spotify:artist:2qdONMCoDngQk0eV4Avs1i,Natalie La Rose
28876,spotify:artist:3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.
28896,spotify:artist:1VBflYyxBhnDc9uVib98rw,Icona Pop
28996,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,Eric Church
29046,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,Toby Keith
29086,spotify:artist:2Da6v0shOpKrOG07ZxonXo,Corey Smith
29276,spotify:artist:3nVeK8gQChVtVCCjGreal2,Tim Halperin
29316,spotify:artist:3UAk61T8PItbpgEi9u7ofY,Andrew Belle
29566,spotify:artist:6CmXhyslohOFRJMtPpRm4O,Ron Pope
29576,spotify:artist:5Hc9oDGvStNGmnj44m8sHg,Tyler Ward
29586,spotify:artist:1bKdOEfMk4ftojJQdyV2Ik,Tyler Hilton
29636,spotify:artist:4njdEjTnLfcGImKZu1iSrz,AWOLNATION
29716,spotify:artist:73ceNdHb2QcZeHQ3glKiKa,The Day Trippers
29736,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,Sara Evans
29766,spotify:artist:4ylR3zwA0zaapAu94fktwa,Macy Gray
29826,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby
29866,spotify:artist:7v4imS0moSyGdXyLgVTIV7,Nat King Cole
29876,spotify:artist:1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt
29896,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald
29906,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!
29916,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra
29946,spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys
29956,spotify:artist:21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis
29976,spotify:artist:27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo
30026,spotify:artist:0YWxKQj2Go9CGHCp77UOyy,Fabolous
30086,spotify:artist:3vDUJHQtqT3jFRZ2ECXDTi,Eminem
30096,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,Martin Garrix
30156,spotify:artist:6d47Z08T4snK50HgTEHo5Z,Sage The Gemini
30196,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz
30246,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller
30256,spotify:artist:1l7P8zlCKFbvOtUYYoJtoV,Maejor
30296,spotify:artist:6gbGGM0E8Q1hE511psqxL0,Ray J
30316,spotify:artist:0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash
30356,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins
30387,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon
30396,spotify:artist:0PGtMx1bsqoCHCy3MB3gXA,Unk
30406,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,DMX
30416,spotify:artist:6AMa1VFQ7qCi61tCRtVWXe,Jim Jones
30436,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,The Game
30446,spotify:artist:12PSlydMSjEHzSCj9X5qv7,Baby Bash
30466,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,Fat Joe
30506,spotify:artist:1ZwdS5xdxEREPySFridCfh,2Pac
30516,spotify:artist:4d3yvTptO48nOYTPBcPFZC,Eve
30546,spotify:artist:7iMvwE8qANp3aIfAGKEAwS,Cam’ron
30566,spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.
30576,spotify:artist:4EnEZVjo3w1cwcQYePccay,N.W.A.
30597,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex
30606,spotify:artist:26s8LSolLfCIY88ysQbIuT,Three 6 Mafia
30686,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,Ludacris
30726,spotify:artist:3FsQX7FsrZAzTU9ah45P7O,Disturbing Tha Peace
30746,spotify:artist:5K6YsAKuRtcczPgxAdzc3B,Roy Jones Jr.
30826,spotify:artist:2rhFzFmezpnW82MNqEKVry,DJ Scheme
30866,spotify:artist:74dMZMvy8P27oPqnprnvBb,Montana of 300
30886,spotify:artist:4yBK75WVCQXej1p04GWqxH,Jeezy
30896,spotify:artist:7jFaoqWPhYLrKzjzlpXmUO,David Banner
30946,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Chief Keef
30956,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame
30976,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B
31006,spotify:artist:63rJq5DaUMq2OhAnh3al79,DJ Envy
31016,spotify:artist:6QqHOrnGMdjtUy7Oyb3cw6,Sean Jones
31026,spotify:artist:2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s
32086,spotify:artist:5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson
32106,spotify:artist:2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker
32136,spotify:artist:1By9QBFnjZAoI83BZppHlt,Billy Currington
32426,spotify:artist:4AgQTHagFdBq8VL791lSXz,Keith Anderson
32546,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,Jon Pardi
32566,spotify:artist:6eKWqnckwdIlSnjaYgIyxv,Eli Young Band
32576,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,Fugees
32596,spotify:artist:336vr2M3Va0FjyvB55lJEd,D'Angelo
32616,spotify:artist:43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote
32626,spotify:artist:5sU2ovyukWzzvQw3Jo1SI9,Strange Fruit Project
32686,spotify:artist:187xgSpsFH8mMbAcoCW0zE,Billy Paul
32696,spotify:artist:3HtzVA7P6FAoqOSfvdVYC4,Owen Thiele x Zack Sekoff
32700,spotify:artist:3dkbV4qihUeMsqN4vBGg93,Al Green
32710,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding
32720,spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO,Mos Def
32730,spotify:artist:7pXu47GoqSYRajmBCjxdD6,Vulfpeck
32740,spotify:artist:3xM9pNkVkZKZcdVLx4yh5z,The Rollers
32770,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz
32800,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975
32870,spotify:artist:3IunaFjvNKj98JW89JYv9u,The Japanese House
32890,spotify:artist:6XZYAWJLL8UIbxAqjKj3cg,SOHN
32900,spotify:artist:108ugtkRFQzP9nGgNiyERO,Hundred Waters
32910,spotify:artist:5qzpmNVaiypyq7VpVYPn92,Beach Tiger
32940,spotify:artist:6Y6otYolYU5dUV798fTmgj,OYLS
33220,spotify:artist:31RyGWziBGfdbaZk9ZSmTE,Max Minelli
33230,spotify:artist:5GQgxUq4MOuXXV99WrRuev,Young Bleed
33330,spotify:artist:1KYszkVzlhV3rAqmAcYIgd,Victorious Cast
33340,spotify:artist:4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler
33351,spotify:artist:1zKD316iTPlm0I1EUk8x6j,Shane Harper
33400,spotify:artist:0SCbttzoZTnLFebDYmAWCm,Glee Cast
33490,spotify:artist:1eBGyqw9kLsidL0q2dimWF,Austin Moon
33620,spotify:artist:6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene
33660,spotify:artist:2eRJjYEaWyGZbOBGYFLBoC,The Ready Set
33740,spotify:artist:1pqYQmeqnqQU7X3DbuA7So,Daniel Skye
33790,spotify:artist:4S9EykWXhStSc15wEx8QFK,Céline Dion
33860,spotify:artist:1cKE3xdBzeufjUhulrjXR9,Kevin Turk
33921,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Big Time Rush
34061,spotify:artist:6k0IBR0lU42s2GYpNX7kA9,Brian McKnight
34131,spotify:artist:533HtQP5btWIZcKlHJtEWK,Christopher Wilde
34161,spotify:artist:7ExZeMNpyKhYSokWo9riU5,Twilight Sparkle
34181,spotify:artist:52lUXCmpmAIVsgNd1uADOy,Moosh & Twist
34261,spotify:artist:32Ouwu7eQqwFODmaBpCaLg,Nick Carter
34281,spotify:artist:2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
34341,spotify:artist:7nU4hB040gTmHm45YYMvqc,Hannah Montana
34371,spotify:artist:1VhNc66SEhEWOpOs0Vze3m,The GGGG's
34384,spotify:artist:4pADjHPWyrlAF0FA7joK2H,Jay Sean
34434,spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,John Denver
34514,spotify:artist:6y5amJcTjeDgLXIjtQLMst,SAYGRACE
34544,spotify:artist:1GbrJTB56Xs4XQGlmVbaCf,Timmy Trumpet
34684,spotify:artist:67ea9eGLXYMsO2eYQRui3w,The Who
34704,spotify:artist:4F84IBURUo98rz4r61KF70,The White Stripes
34714,spotify:artist:03r4iKL2g2442PT9n2UKsx,Beastie Boys
34754,spotify:artist:5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr
34774,spotify:artist:0XTSrpKEUhzQ5aiYswppxh,Hieroglyphics
34784,spotify:artist:0av074qUwLn5eyzwqoq3xh,People Under The Stairs
34794,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People
34814,spotify:artist:5QPNEMldc8k1g5hT54PCWg,The Von Bondies
34884,spotify:artist:1MDw0zSUU0XtI9D5JgEZH5,The Veils
34894,spotify:artist:3nU8TSIICYDbUqRpJISTRE,MC Solaar
34904,spotify:artist:57dN52uHvrHOxijzpIgu3E,Ratatat
34954,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,Die Antwoord
34964,spotify:artist:0l5fDpqfSweuzhaAtWa76A,Porcelain Raft
34984,spotify:artist:2zRt0sfxNnqI8gLR7d8gWt,She Wants Revenge
34994,spotify:artist:066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem
35014,spotify:artist:1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers
35024,spotify:artist:36E7oYfz3LLRto6l2WmDcD,Pulp
35034,spotify:artist:6PHIK3kjWggLtVygsOtpqS,Suede
35047,spotify:artist:2dPqql8xbby3nWuf98mAza,William Shatner
35057,spotify:artist:59pWgeY26Q6yJy37QvJflh,Sleigh Bells
35067,spotify:artist:2jYMYP2SVifgmzNRQJx3SJ,Modeselektor
35077,spotify:artist:62BcWP4fzR8axESibNQEhs,Butthole Surfers
35087,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,Robin Thicke
35137,spotify:artist:37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace
35157,spotify:artist:1tqZaCwM57UFKjWoYwMLrw,The Cardigans
35167,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton
35177,spotify:artist:4O71i7ke5iIBX6RNSFoZbS,trentemøller
35207,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,The Cars
35217,spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa
35237,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper
35257,spotify:artist:6nDLku5uL3ou60kvCGZorh,Bloodhound Gang
35307,spotify:artist:0nJUwPwC9Ti4vvuJ0q3MfT,John Prine
35317,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts
35327,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi
35407,spotify:artist:6pBNfggcZZDCmb0p92OnGn,Chase Rice
35507,spotify:artist:7HBai5xymOxIWoMWvWshe1,Teriyaki Boyz
35607,spotify:artist:2IDLDx25HU1nQMKde4n61a,bbno$
35697,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg
35787,spotify:artist:0UpuH5U4nZ3UGGUJi0Zfbp,Blue Swede
35797,spotify:artist:7Kkx4dACo6kFSeT9wjfVA5,Raspberries
35807,spotify:artist:2G1yVp387GlUf9yvLk6V11,Elvin Bishop
35827,spotify:artist:0w7HLMvZOHatWVbAKee1zF,Redbone
35837,spotify:artist:0TqIPD4IS1w4e30R38B3vj,Rupert Holmes
35847,spotify:artist:3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps
35877,spotify:artist:3JaAGmSTpJK35DqWrDUzBz,Sweet
35887,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac
35897,spotify:artist:59hLmB5DrdihCYtNeFeW1U,Glen Campbell
35907,spotify:artist:7FIoB5PHdrMZVC3q2HE5MS,George Harrison
35917,spotify:artist:0DAqhikcMKLo2lPADVz2fs,Jay & The Americans
35927,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,Cheap Trick
35947,spotify:artist:5SMVzTJyKFJ7TUb46DglcH,Parliament
35967,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,The Animals
35977,spotify:artist:2Tk0pWxTuQgnE5nsUexrLr,Jean Knight
35997,spotify:artist:6PwcexHTG0qJWQQwp05Bpm,Pilot
36037,spotify:artist:0cQuYRSzlItquYxsQKDvVc,The Guess Who
36047,spotify:artist:3EPScT793Qw5hkf8tvVpRV,Sniff 'n' The Tears
36057,spotify:artist:2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band
36067,spotify:artist:2zpFG5cvw00QmrYTUsjApa,The Three Degrees
36077,spotify:artist:4STHEaNw4mPZ2tzheohgXB,Paul McCartney
36087,spotify:artist:38h03gA85YYPeDPd9ER9rT,The O'Jays
36097,spotify:artist:6i6WlGzQtXtz7GcC5H5st5,10cc
36117,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night
36127,spotify:artist:6waa8mKu91GjzD4NlONlNJ,The Hollies
36137,spotify:artist:4GITZM5LCR2KcdlgEOrNLD,The Foundations
36157,spotify:artist:7fIvjotigTGWqjIz6EP1i4,Four Tops
36237,spotify:artist:5TKKPpY9zr2qrz3JM3Vawq,Susan Egan
36277,spotify:artist:37pwDHltyEGrQagTQXd6RO,Ross Lynch
36287,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
36307,spotify:artist:5aptPwTkTKmlPx6csmNJLA,Tritonal
36327,spotify:artist:74KM79TiuVKeVCqs8QtB0B,Alan Walker
36337,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer
36377,spotify:artist:1c4ltuRXEIo20Y9UOPxiA0,Chorus - Sleeping Beauty
36397,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,MIKA
36417,spotify:artist:5acfZKELBZRBvyhrC0kzG1,Parade of Lights
36427,spotify:artist:6IOvhXyk5edbA2DVaeP9Up,Dorothy
36437,spotify:artist:188VINPQh5dyNfLUkevKqf,Olivia Holt
36447,spotify:artist:548L4DXlt7N14Mhbfdmdqq,Xavier Atencio
36467,spotify:artist:3SYGWAHCe31oykdeUPpoJp,Miranda Cosgrove
36477,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,Bea Miller
36497,spotify:artist:1xVYxkSq6IWhFpSW1OMe41,The Girl and The Dreamcatcher
36528,spotify:artist:5ywxtrr3mhjBezbQAsGiFW,Anna Margaret
36684,spotify:artist:4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls
36714,spotify:artist:4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd
36774,spotify:artist:2PaRhxWFaqCUZybJDDoNrf,Jana Kramer
36874,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums
37164,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Blondie
37214,spotify:artist:4mar1GMMEhvGyJdWagu6KS,Quad City DJ's
37284,spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael
37314,spotify:artist:542GsScaNnc2Ed8yokKLsy,The Four Aces
37324,spotify:artist:2jzc5TC5TVFLXQlBNiIUzE,a-ha
37394,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley
37414,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.
37434,spotify:artist:7Js6Lde8thlIHXggv2SCBz,Europe
37474,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees
37484,spotify:artist:0dCKce6tJJdHvlWnDMwzPW,Village People
37554,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green
37674,spotify:artist:293zczrfYafIItmnmM3coR,Chuck Berry
37684,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,The Temptations
37704,spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,Lou Bega
37744,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC
37814,spotify:artist:6fXEqmGQEt6ONuqVmwrN46,Bag Raiders
37824,spotify:artist:0KV9UzwJbLgC8QdOAxKlTU,Cristin Milioti
37844,spotify:artist:5SbkVQYYzlw1kte75QIabH,Gnarls Barkley
37854,spotify:artist:2YOYua8FpudSEiB9s88IgQ,Yung Gravy
37864,spotify:artist:62GnBjssWSXBlKvQohT2Bk,The Chordettes
37884,spotify:artist:54R6Y0I7jGUCveDTtI21nb,Majestic
37894,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas
37904,spotify:artist:0vuuI2BxGByuCvnBHC00vX,Bryant Oden
37934,spotify:artist:2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara
37974,spotify:artist:6jy0VQ5tLwEKBeMxZ1aK4J,Jeff Williams
38007,spotify:artist:08dD0frW9WYHRGVa40oILp,Jeff Williams
38054,spotify:artist:3zCAmjKyHsG7kTGsls1cfj,Spongebob Squarepants
38064,spotify:artist:4KTtf5EwJmZJTfRQDgkW7s,Keyboard Cat
38074,spotify:artist:56P8qdYp640M24wkk9eTfc,Parry Gripp
38084,spotify:artist:6cVOyC3FEeSZVIHjw9IOhD,Nyan Cat
38085,spotify:artist:0VeT7hHTJFJZcENGekjCsB,London Music Works
38095,spotify:artist:7oWSqrgMuIEyH9qp5nu2e5,Raffi
38105,spotify:artist:3dRfiJ2650SZu6GbydcHNb,Mykola Dmytrovych Leontovych
38115,spotify:artist:7mnAzEmgquhrVtGob81SmO,Big Shaq
38125,spotify:artist:4JMdvZoXArDVuMNNelKmjo,Black Coast
38135,spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ,Darude
38155,spotify:artist:22Zqu1yyebVnbve8FxbJ2g,Rednex
38185,spotify:artist:6wa1AsxB9oJP7lwNSmbcYx,Pritam
38205,spotify:artist:3nmiIgeri4vEY7y0VpbsCn,DJ Jazzy Jeff
38215,spotify:artist:0CV4DAO1wV3ikZGYIkMtmh,WWE
38225,spotify:artist:2T2raS4QdsQxb9lb3qGuz7,William Jacobs
38245,spotify:artist:7ivh8b3iUVvDWLIvCOezny,Spooky Scary Skeletons
38255,spotify:artist:6goK4KMSdP4A8lw8jk4ADk,Pokémon
38265,spotify:artist:4KkHjCe8ouh8C2P9LPoD4F,Yolanda Be Cool
38285,spotify:artist:1VCtMJoDuOXAqX0rVG8xCe,Electric Slide Music Makers
38293,spotify:artist:3l3sSaPVrP627tNCgt4Tp1,Stryker Pose
38303,spotify:artist:1ctBPMXLFZETY7JYYsfik1,4Fate
38306,spotify:artist:7eGJeQTIqcNgSTn7x5tIse,IceJJFish
38326,spotify:artist:1nIUhcKHnK6iyumRyoV68C,Ennio Morricone
38336,spotify:artist:2EExdpjU4SK3xnJHO5paJf,Henry Mancini
38356,spotify:artist:1NtYiv70buGwaMspHuD49I,Rob Cantor
38376,spotify:artist:0o7cNzlOq45tjWDu25j838,The Theme Song
38378,spotify:artist:4IF11U0nzFhAaLDGZH3vSx,RichaadEB
38388,spotify:artist:1f5GqyOPo0CkotzzRwviBu,The Lonely Island
38398,spotify:artist:72N7tHkeEBWSedHqPUGXhy,Tsuko G.
38408,spotify:artist:4kvAB828lg5b3M8aelIAQp,The OneUps
38418,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,PSY
38448,spotify:artist:0ZqF8SyE04SkNPoXkVN5Dr,Nicholas Fraser
38449,spotify:artist:3xgj17ZsWxxU86S4qlWvOi,Yello
38459,spotify:artist:1uYWNGwHu2d2au8iOXZROv,Randy Crenshaw
38479,spotify:artist:0Suv0tRrNrUlRzAy8aXjma,Haddaway
38539,spotify:artist:0JzoOfn4HXDNscG6Z5jUba,SMNM
38547,spotify:artist:5dCJGRjhOrGxfKKGJCpsCg,Phantoms
38557,spotify:artist:7v4uoBQXCgUEbtHuvDfNce,R3HAB
38567,spotify:artist:0osLs0FpQ1UdGZP2ZxH8Fw,Tyler Shaw
38574,spotify:artist:10w2mIhTgx7hHebnzSwSt2,Warner Newman
38584,spotify:artist:3GpCHMK7x6VoOgOx1kg7yy,Kevin Andreas
38587,spotify:artist:4ys2PrxCuTjrYcU4mxtOSF,Tropixx
38608,spotify:artist:4uiMn2g0pgTrhN096QJhbp,DVBBS
38627,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,JoJo
38667,spotify:artist:1BhWF9W2PngtPSyobKg0rP,Pia Mia
38677,spotify:artist:2rYFy6vVM1YiECVIAHaJBY,Zara Larsson
38717,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen
38827,spotify:artist:0Ye4nfYAA91T1X56gnlXAA,League of Legends
38839,spotify:artist:45eNHdiiabvmbp4erw26rg,ILLENIUM
38847,spotify:artist:58FAQGIDRMXK5AsxJu9YNp,Kolabeech
38857,spotify:artist:3AcBSoCVhxILXJnfLcJb66,Aaron Taos
38867,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,Alan Walker
38877,spotify:artist:5BKsn7SCN2XmbF7apdCpRS,Goldfrapp
38907,spotify:artist:7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
38927,spotify:artist:4l2MwXYwUDQKHcUXwCZjEz,José James
38947,spotify:artist:73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike
38957,spotify:artist:6VJZYivuYJGCrPuOAnI7Qo,ANOHNI
38977,spotify:artist:5KPJMJR9PCfMWSfco8i4W4,Felix Jaehn
38987,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,Dave
39018,spotify:artist:1IELhvOMg5VQlU7syRm6CS,CAZZETTE
39047,spotify:artist:4vO1cl2ndGrUPSl6IYTHs6,LÉON
39057,spotify:artist:0bp5rkeCxghGGOsHKWwmUC,Citizen Four
39077,spotify:artist:2woivlckW1wdml7zq1WW6e,Huntar
39087,spotify:artist:2x7EATekOPhFGRx3syMGEC,Purple Disco Machine
39097,spotify:artist:1xcMOgFUM1IYZE22YjCvsL,BAYNK
39107,spotify:artist:71GNEpAyOatoAy5oo9Av1q,Rotana
39122,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,SoMo
39132,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man
39142,spotify:artist:41vaFCxAUS3rxOybvYy241,SiDizen King
39152,spotify:artist:5TrkbV9x6OdTBlzWPJeBz5,The Temper Trap
39162,spotify:artist:5CM5PpBzdFwgJmlafK2AEy,Clement Bazin
39172,spotify:artist:1JIc2FMsvtccdSllBI6vZh,Whissell
39222,spotify:artist:1127FlmEDHXC26IBsg8zHP,Thomas Hayes
39242,spotify:artist:0sSB3cIRBuBGa1UXLsQtaw,Endor
39252,spotify:artist:7us9kFadl2fztbHSvlNk6M,Ryos
39262,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo
39292,spotify:artist:3kkoYvxvV00UXPJCqMCljL,Caye
39302,spotify:artist:0WjtdWS6su0f3jrW9aqEHl,Berhana
39333,spotify:artist:20wkVLutqVOYrc0kxFs7rA,Daniel Caesar
39342,spotify:artist:1crlEwxm5dcQjCcgCJEyqg,Abhi//Dijon
39352,spotify:artist:3xsaixRLT6xSUDjtLehSyj,Tontario
39362,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,Masego
39712,spotify:artist:2wcrc3fjebDRLVdtRUa3pu,Cal Scruby
39722,spotify:artist:0k4uI5NGaU4lfh4Qbw9deq,CalenRaps
40032,spotify:artist:7EWU4FhUJM1sZQgQKdENeT,Hopsin
40122,spotify:artist:5bgfj5zUoWpyeVatGDjn6H,K CAMP
40273,spotify:artist:1URnnhqYAYcrqrcwql10ft,Nardo Wick
40352,spotify:artist:27w1NoOLMX7tJMYqcetPyG,VIC MENSA
40420,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
40630,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
40830,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,Tank
40940,spotify:artist:5kmRNFOl1XO1JHS76Zoe7j,Summer Walker
41100,spotify:artist:1Xfmvd48oOhEWkscWyEbh9,Lloyd
41120,spotify:artist:16QSVsPKl743hu4U5C18R8,Josh Garrels
41130,spotify:artist:5qptx2L43DbdfXq95c46Zy,Ethan Pierce
41146,spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
41186,spotify:artist:64P6kZ20gN4cXQsZCYhoe2,The Gospel Whiskey Runners
41196,spotify:artist:5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile
41256,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2
41282,spotify:artist:3M5AXf1LpxdF9OOc1Cf77C,Big Deal
41312,spotify:artist:46CitWgnWrvF9t70C2p1Me,Daughter
41402,spotify:artist:6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir
41412,spotify:artist:6l8GHpUQITXRWR0y5jG7cu,Nurses
41422,spotify:artist:58XGUNsRNu3cVOIOYk5chx,Ty Segall
41432,spotify:artist:3cAGUcRbwsFHwKbJv8FT4T,Jay Reatard
41442,spotify:artist:6eO95BjZhrWHREMfwC4vVN,Girls
41472,spotify:artist:2IG2KZZiXaYygnWGCC7uEj,Lilys
41482,spotify:artist:7eJA8CZoXCETi9axIfBFGT,As Cities Burn
41512,spotify:artist:0HowPCaKsP1sJL2T2eMEoe,My Epic
41532,spotify:artist:44TGR1CzjKBxSHsSEy7bi9,Woodkid
41552,spotify:artist:1YYxodrdAUSYhO8ueGQtXs,Lydia
41582,spotify:artist:6imbHAlhHrFwtsOgqpeBK2,The Middle East
41592,spotify:artist:6bUJpbekaIlq2fT5FMV2mQ,Wavves
41622,spotify:artist:55QZ8qtTKKPmGfz2hG4vTW,Nude Pop
41722,spotify:artist:5xfJLyvC5UElVSiMuLt1ss,Young Galaxy
41732,spotify:artist:053q0ukIDRgzwTr4vNSwab,Grimes
41752,spotify:artist:3cBPamn5cLIuCrws13XBLz,Young Man
41772,spotify:artist:648kpaANsUr1HABoE4mkPw,Houses
41782,spotify:artist:3P5NW1wQjcWpR0VsT1m0xr,7Horse
41794,spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz,Future Islands
41802,spotify:artist:3dBVyJ7JuOMt4GE9607Qin,T. Rex
41812,spotify:artist:3kGhAL9j1WyNjNkWTRQd8T,Atlas Sound
41862,spotify:artist:4ogwGU9VPWrnVBs1GEwZVV,Temples
41882,spotify:artist:3zunDAtRDg7kflREzWAhxl,Eels
41892,spotify:artist:7f8LNBVXN0h35veHrpxQFL,Norman Greenbaum
41902,spotify:artist:4Qz9OgdlxVjgUPFHT2oGzR,Hooded Fang
41922,spotify:artist:55tif8708yyDQlSjh3Trdu,Ben Folds
41932,spotify:artist:6F3VjQhDuKpin4vSQ9AewE,François Virot
41942,spotify:artist:4Kyd8cFh3zkTvVCyClVoHX,AJ Davila
41982,spotify:artist:7mV13SmoYvjilXojnMnWTk,The Globes
